category,market_slug,event_slug,condition_id,title,resolution,status,open_time,close_time,settlement_ts,volume
Politics,kamala-mentions-macdonalds-again-before-debate,kamala-mentions-macdonalds-again-before-debate,0x66718caf2b2e6cab4162bbadf573052a99e74ce2483f9f4ad0dbb53f1de10fd6,Kamala mentions McDonald’s again before debate?,Yes,closed,2024-08-30T23:54:11Z,2024-09-09T12:00:00Z,2024-08-31T23:58:45Z,155966
Politics,will-donald-trump-say-pocahontas-during-pennsylvania-rally,what-will-trump-say-during-pennsylvania-rally,0x09658ccfa103219a7c3c5198467a6c999b20f0a91dc6db35b8cdd21664d30657,"Will Donald Trump say ""Pocahontas"" during Pennsylvania rally?",No,closed,2024-08-29T22:37:23Z,2024-08-30T12:00:00Z,2024-08-31T00:25:44Z,6245.33
Politics,will-donald-trump-say-cemetery-during-pennsylvania-rally,what-will-trump-say-during-pennsylvania-rally,0xcda632f6987e81de917e8d12f7db29bce4ec915975fa655f39bff12b94390e68,"Will Donald Trump say ""cemetery"" during Pennsylvania rally?",Yes,closed,2024-08-29T18:31:11Z,2024-08-30T12:00:00Z,2024-08-30T23:10:01Z,17411
Politics,will-donald-trump-say-jesus-during-pennsylvania-rally,what-will-trump-say-during-pennsylvania-rally,0xc6573d96d8cb286965a0ff09cbe3dff6d63e271ca58d9f2e145461e15ea2e435,"Will Donald Trump say ""Jesus"" during Pennsylvania rally?",No,closed,2024-08-29T18:30:58Z,2024-08-30T12:00:00Z,2024-08-31T00:25:38Z,30850.2
Politics,will-donald-trump-say-hispanic-during-pennsylvania-rally,what-will-trump-say-during-pennsylvania-rally,0x7850eb2c7b12450fc9a71a6b17a52ddf2f2c5a4c812d3a7bd7532a3194ffc701,"Will Donald Trump say ""hispanic"" during Pennsylvania rally?",No,closed,2024-08-29T18:30:48Z,2024-08-30T12:00:00Z,2024-08-31T00:21:02Z,5385.13
Politics,will-donald-trump-say-zuckerberg-or-zuck-during-pennsylvania-rally,what-will-trump-say-during-pennsylvania-rally,0x0c794bdb2a2edf53273dfb03f7864e954c0db3f9c251c18d0092178b52ed3394,"Will Donald Trump say ""Zuckerberg"" or ""Zuck"" during Pennsylvania rally?",No,closed,2024-08-29T18:30:39Z,2024-08-30T12:00:00Z,2024-08-31T00:25:34Z,5918.08
Politics,will-donald-trump-say-crypto-or-bitcoin-during-pennsylvania-rally,what-will-trump-say-during-pennsylvania-rally,0x954e03a32fd650f3012808389dabe92c4bc85e7a7df4ad59bf7324bce5ab53e7,"Will Donald Trump say ""crypto"" or ""Bitcoin"" during Pennsylvania rally?",No,closed,2024-08-29T18:30:29Z,2024-08-30T12:00:00Z,2024-08-31T00:20:52Z,30269.5
Politics,will-donald-trump-say-border-25-or-more-times-during-pennsylvania-rally,what-will-trump-say-during-pennsylvania-rally,0x9952682dd0a174c7e681e7dea5b528ebc17252ae0649c4a6f2428f73866714b2,"Will Donald Trump say ""border"" 25 or more times during Pennsylvania rally?",No,closed,2024-08-29T18:30:21Z,2024-08-30T12:00:00Z,2024-08-31T00:20:58Z,42382.8
Politics,will-donald-trump-say-border-10-or-more-times-during-pennsylvania-rally,what-will-trump-say-during-pennsylvania-rally,0xf7150a7b12e36d90e0f02827ea39c26e47d6edf4786f3eabeac9ff3330cef624,"Will Donald Trump say ""border"" 10 or more times during Pennsylvania rally?",Yes,closed,2024-08-29T18:30:09Z,2024-08-30T12:00:00Z,2024-08-30T23:31:09Z,52770.4
Politics,will-donald-trump-say-pavel-or-durov-during-pennsylvania-rally,what-will-trump-say-during-pennsylvania-rally,0x8a76fbcabc4c0aa622d6ddfc0a572e13c798ca726f5a960293871007c9f2cd53,"Will Donald Trump say ""Pavel"" or ""Durov"" during Pennsylvania rally?",No,closed,2024-08-29T18:30:00Z,2024-08-30T12:00:00Z,2024-08-31T00:25:50Z,29723.9
